,PH_SEQ,In Labor Force?,Unempoyment Status,Received UIB,UIB Amount,Duration of unemployment,Moving Status,Race,Sex,Year,GTCBSA
162029,78276.0,3.0,2.0,2.0,0.0,2.0,0.0,1.0,2.0,2021.0,0.0
162068,78293.0,4.0,2.0,2.0,0.0,52.0,0.0,3.0,2.0,2021.0,0.0
162149,78326.0,4.0,2.0,2.0,0.0,2.0,0.0,1.0,2.0,2021.0,0.0
162220,78440.0,4.0,2.0,1.0,7520.0,48.0,0.0,1.0,2.0,2021.0,0.0
162249,78460.0,3.0,2.0,2.0,0.0,4.0,0.0,1.0,1.0,2021.0,0.0
162261,78465.0,4.0,2.0,1.0,12540.0,16.0,0.0,1.0,2.0,2021.0,0.0
162299,78479.0,3.0,2.0,2.0,0.0,99.0,0.0,1.0,1.0,2021.0,0.0
162310,78487.0,4.0,2.0,2.0,0.0,2.0,0.0,1.0,1.0,2021.0,0.0
162340,78504.0,3.0,2.0,2.0,0.0,99.0,0.0,1.0,2.0,2021.0,0.0
162361,78513.0,4.0,2.0,1.0,2246.0,11.0,0.0,1.0,1.0,2021.0,0.0
162396,78534.0,4.0,2.0,2.0,0.0,3.0,0.0,1.0,1.0,2021.0,0.0
162405,78537.0,3.0,2.0,1.0,28800.0,60.0,0.0,1.0,1.0,2021.0,0.0
162433,78544.0,4.0,2.0,2.0,0.0,22.0,0.0,1.0,2.0,2021.0,0.0
162457,79700.0,3.0,2.0,2.0,0.0,39.0,6.0,1.0,2.0,2021.0,0.0
162468,79707.0,3.0,2.0,2.0,0.0,10.0,5.0,1.0,2.0,2021.0,0.0
162512,79727.0,4.0,2.0,2.0,0.0,8.0,0.0,1.0,1.0,2021.0,0.0
162521,79731.0,3.0,2.0,1.0,9324.0,39.0,0.0,1.0,2.0,2021.0,0.0
162552,79742.0,4.0,2.0,2.0,0.0,2.0,0.0,1.0,1.0,2021.0,0.0
162617,78343.0,3.0,2.0,2.0,0.0,20.0,0.0,1.0,2.0,2021.0,28420.0
162750,78402.0,4.0,2.0,2.0,0.0,5.0,12.0,2.0,1.0,2021.0,28420.0
162829,78575.0,3.0,2.0,1.0,1525.0,47.0,0.0,1.0,1.0,2021.0,34580.0
162840,78581.0,3.0,2.0,2.0,0.0,6.0,0.0,1.0,2.0,2021.0,34580.0
162844,78582.0,3.0,2.0,2.0,0.0,52.0,0.0,1.0,2.0,2021.0,34580.0
162849,78584.0,3.0,2.0,2.0,0.0,52.0,0.0,1.0,1.0,2021.0,34580.0
162854,78586.0,3.0,2.0,2.0,0.0,52.0,0.0,1.0,1.0,2021.0,34580.0
162895,78607.0,3.0,2.0,2.0,0.0,3.0,0.0,1.0,2.0,2021.0,34580.0
162897,78608.0,3.0,2.0,2.0,0.0,7.0,0.0,1.0,1.0,2021.0,34580.0
162911,78613.0,3.0,2.0,2.0,0.0,9.0,0.0,1.0,2.0,2021.0,38900.0
162972,78639.0,4.0,2.0,1.0,20000.0,11.0,0.0,1.0,1.0,2021.0,38900.0
162976,78640.0,3.0,2.0,2.0,0.0,8.0,0.0,1.0,2.0,2021.0,38900.0
163262,78762.0,4.0,2.0,1.0,4956.0,30.0,0.0,1.0,2.0,2021.0,42660.0
163300,78778.0,3.0,2.0,2.0,0.0,69.0,0.0,4.0,2.0,2021.0,42660.0
163387,78819.0,3.0,2.0,1.0,12000.0,39.0,10.0,1.0,2.0,2021.0,42660.0
163404,78829.0,3.0,2.0,2.0,0.0,2.0,2.0,1.0,2.0,2021.0,42660.0
163427,78842.0,3.0,2.0,2.0,0.0,3.0,0.0,1.0,1.0,2021.0,42660.0
163436,78847.0,3.0,2.0,2.0,0.0,52.0,11.0,8.0,2.0,2021.0,42660.0
163489,78875.0,3.0,2.0,2.0,0.0,25.0,0.0,1.0,1.0,2021.0,42660.0
163493,78878.0,3.0,2.0,1.0,22000.0,22.0,0.0,1.0,1.0,2021.0,42660.0
163506,78884.0,3.0,2.0,1.0,900.0,8.0,0.0,4.0,2.0,2021.0,42660.0
163573,78913.0,3.0,2.0,1.0,15800.0,30.0,0.0,1.0,1.0,2021.0,42660.0
163582,78918.0,3.0,2.0,2.0,0.0,52.0,0.0,4.0,1.0,2021.0,42660.0
163618,78933.0,4.0,2.0,2.0,0.0,52.0,0.0,8.0,2.0,2021.0,42660.0
163634,78940.0,3.0,2.0,2.0,0.0,26.0,6.0,1.0,2.0,2021.0,42660.0
163652,78948.0,3.0,2.0,2.0,0.0,26.0,16.0,1.0,1.0,2021.0,42660.0
163665,78953.0,3.0,2.0,2.0,0.0,4.0,0.0,1.0,2.0,2021.0,42660.0
163772,78994.0,3.0,2.0,2.0,0.0,78.0,0.0,2.0,1.0,2021.0,42660.0
163797,79006.0,3.0,2.0,2.0,0.0,8.0,0.0,1.0,1.0,2021.0,42660.0
163888,79068.0,4.0,2.0,1.0,10780.0,30.0,10.0,1.0,1.0,2021.0,42660.0
163907,79076.0,3.0,2.0,1.0,6000.0,16.0,0.0,1.0,2.0,2021.0,42660.0
163939,79086.0,4.0,2.0,1.0,40000.0,28.0,0.0,1.0,1.0,2021.0,42660.0
164005,79118.0,3.0,2.0,2.0,0.0,99.0,0.0,1.0,2.0,2021.0,42660.0
164097,79156.0,3.0,2.0,2.0,0.0,4.0,0.0,4.0,2.0,2021.0,42660.0
164123,79163.0,4.0,2.0,2.0,0.0,5.0,3.0,1.0,2.0,2021.0,42660.0
164201,79191.0,3.0,2.0,2.0,0.0,8.0,3.0,3.0,2.0,2021.0,42660.0
164206,79193.0,3.0,2.0,1.0,18380.0,39.0,0.0,1.0,1.0,2021.0,42660.0
164280,79214.0,4.0,2.0,1.0,16500.0,1.0,0.0,5.0,1.0,2021.0,42660.0
164358,79248.0,4.0,2.0,1.0,10000.0,12.0,10.0,1.0,2.0,2021.0,42660.0
164522,79317.0,3.0,2.0,2.0,0.0,1.0,0.0,1.0,2.0,2021.0,42660.0
164540,79325.0,3.0,2.0,2.0,0.0,8.0,0.0,1.0,1.0,2021.0,42660.0
164560,79343.0,3.0,2.0,2.0,0.0,22.0,0.0,1.0,1.0,2021.0,42660.0
164570,79348.0,3.0,2.0,2.0,0.0,7.0,6.0,1.0,2.0,2021.0,42660.0
164587,79353.0,3.0,2.0,2.0,0.0,8.0,0.0,1.0,2.0,2021.0,42660.0
164656,79381.0,4.0,2.0,1.0,13000.0,36.0,0.0,3.0,1.0,2021.0,42660.0
164692,79395.0,3.0,2.0,1.0,31600.0,52.0,0.0,1.0,1.0,2021.0,42660.0
164725,79409.0,4.0,2.0,1.0,17109.0,52.0,0.0,1.0,1.0,2021.0,42660.0
164731,79411.0,3.0,2.0,1.0,5200.0,4.0,0.0,1.0,1.0,2021.0,42660.0
164745,79417.0,4.0,2.0,1.0,15640.0,43.0,11.0,1.0,2.0,2021.0,42660.0
164756,79421.0,3.0,2.0,2.0,0.0,52.0,0.0,1.0,1.0,2021.0,42660.0
164802,79441.0,3.0,2.0,1.0,46920.0,61.0,0.0,1.0,1.0,2021.0,42660.0
164863,79468.0,3.0,2.0,2.0,0.0,6.0,0.0,1.0,2.0,2021.0,42660.0
164878,79476.0,3.0,2.0,2.0,0.0,61.0,0.0,1.0,1.0,2021.0,42660.0
164952,79513.0,3.0,2.0,1.0,960.0,52.0,0.0,1.0,2.0,2021.0,42660.0
164983,79531.0,4.0,2.0,1.0,9400.0,2.0,0.0,1.0,1.0,2021.0,42660.0
165004,79537.0,4.0,2.0,2.0,0.0,12.0,0.0,1.0,1.0,2021.0,42660.0
165036,79549.0,3.0,2.0,1.0,27000.0,48.0,0.0,4.0,1.0,2021.0,42660.0
165085,79564.0,3.0,2.0,1.0,11000.0,35.0,0.0,4.0,2.0,2021.0,42660.0
165121,79580.0,3.0,2.0,2.0,0.0,9.0,0.0,7.0,1.0,2021.0,44060.0
165158,79600.0,3.0,2.0,2.0,0.0,39.0,11.0,1.0,1.0,2021.0,44060.0
165178,79611.0,4.0,2.0,1.0,2205.0,12.0,0.0,1.0,1.0,2021.0,44060.0
165187,79616.0,3.0,2.0,1.0,38710.0,61.0,0.0,1.0,1.0,2021.0,44060.0
165189,79617.0,3.0,2.0,1.0,20000.0,99.0,0.0,1.0,1.0,2021.0,44060.0
165246,79643.0,3.0,2.0,1.0,29200.0,43.0,0.0,1.0,1.0,2021.0,44060.0
165266,79648.0,3.0,2.0,2.0,0.0,3.0,0.0,1.0,2.0,2021.0,44060.0
165326,79676.0,3.0,2.0,2.0,0.0,25.0,0.0,4.0,1.0,2021.0,44060.0
165358,79687.0,4.0,2.0,1.0,5000.0,1.0,0.0,1.0,1.0,2021.0,44060.0
165365,79690.0,3.0,2.0,1.0,483.0,4.0,0.0,1.0,1.0,2021.0,44060.0
165369,79692.0,4.0,2.0,1.0,9312.0,7.0,0.0,1.0,1.0,2021.0,44060.0
165413,79767.0,3.0,2.0,1.0,29946.0,52.0,0.0,1.0,2.0,2021.0,0.0
165441,79781.0,3.0,2.0,1.0,23452.0,26.0,0.0,3.0,2.0,2021.0,0.0
165452,79786.0,4.0,2.0,1.0,9000.0,6.0,0.0,1.0,1.0,2021.0,0.0
165467,79791.0,3.0,2.0,2.0,0.0,2.0,0.0,1.0,1.0,2021.0,0.0
165559,79827.0,3.0,2.0,1.0,20000.0,52.0,0.0,1.0,2.0,2021.0,0.0
165563,79828.0,3.0,2.0,1.0,17208.0,52.0,0.0,1.0,2.0,2021.0,0.0
165590,79955.0,3.0,2.0,2.0,0.0,48.0,0.0,1.0,2.0,2021.0,0.0
165635,79981.0,3.0,2.0,2.0,0.0,2.0,16.0,15.0,1.0,2021.0,0.0
165770,80851.0,4.0,2.0,2.0,0.0,12.0,0.0,1.0,1.0,2021.0,0.0
165810,80874.0,3.0,2.0,1.0,3450.0,4.0,0.0,7.0,2.0,2021.0,0.0
165945,79850.0,4.0,2.0,1.0,19512.0,39.0,0.0,1.0,2.0,2021.0,13460.0
165955,79854.0,3.0,2.0,2.0,0.0,16.0,0.0,1.0,1.0,2021.0,13460.0
166038,79889.0,3.0,2.0,2.0,0.0,16.0,0.0,1.0,2.0,2021.0,13460.0
166058,79897.0,3.0,2.0,2.0,0.0,2.0,5.0,1.0,2.0,2021.0,13460.0
166065,79901.0,3.0,2.0,1.0,31680.0,17.0,0.0,1.0,1.0,2021.0,13460.0
166218,80024.0,3.0,2.0,2.0,0.0,8.0,0.0,1.0,2.0,2021.0,21660.0
166225,80027.0,3.0,2.0,2.0,0.0,6.0,0.0,1.0,1.0,2021.0,21660.0
166273,80049.0,3.0,2.0,2.0,0.0,2.0,0.0,1.0,2.0,2021.0,21660.0
166280,80054.0,4.0,2.0,2.0,0.0,4.0,0.0,1.0,1.0,2021.0,21660.0
166298,80061.0,3.0,2.0,1.0,15000.0,48.0,0.0,1.0,1.0,2021.0,21660.0
166397,80105.0,3.0,2.0,2.0,0.0,30.0,3.0,1.0,1.0,2021.0,21660.0
166416,80111.0,3.0,2.0,1.0,8400.0,16.0,10.0,1.0,1.0,2021.0,21660.0
166436,80122.0,3.0,2.0,1.0,10514.0,18.0,0.0,1.0,2.0,2021.0,32780.0
166531,80157.0,4.0,2.0,2.0,0.0,26.0,1.0,1.0,2.0,2021.0,32780.0
166597,80183.0,4.0,2.0,2.0,0.0,1.0,0.0,1.0,2.0,2021.0,32780.0
166606,80185.0,3.0,2.0,2.0,0.0,73.0,19.0,1.0,2.0,2021.0,32780.0
166651,80233.0,4.0,2.0,1.0,10500.0,52.0,0.0,4.0,1.0,2021.0,38900.0
166706,80252.0,3.0,2.0,1.0,22221.0,43.0,1.0,1.0,1.0,2021.0,38900.0
166716,80256.0,4.0,2.0,1.0,3000.0,1.0,0.0,1.0,1.0,2021.0,38900.0
166731,80265.0,4.0,2.0,1.0,22320.0,52.0,0.0,1.0,1.0,2021.0,38900.0
166736,80268.0,3.0,2.0,1.0,2160.0,16.0,0.0,1.0,1.0,2021.0,38900.0
166766,80278.0,4.0,2.0,2.0,0.0,20.0,1.0,1.0,2.0,2021.0,38900.0
166817,80302.0,4.0,2.0,2.0,0.0,48.0,0.0,1.0,2.0,2021.0,38900.0
166846,80313.0,4.0,2.0,2.0,0.0,1.0,0.0,1.0,1.0,2021.0,38900.0
166875,80326.0,4.0,2.0,1.0,15600.0,48.0,0.0,1.0,1.0,2021.0,38900.0
166930,80341.0,4.0,2.0,1.0,24000.0,52.0,0.0,1.0,2.0,2021.0,38900.0
167010,80368.0,3.0,2.0,2.0,0.0,43.0,0.0,1.0,2.0,2021.0,38900.0
167025,80375.0,3.0,2.0,1.0,20000.0,4.0,0.0,1.0,2.0,2021.0,38900.0
167054,80396.0,3.0,2.0,1.0,24000.0,16.0,0.0,1.0,1.0,2021.0,38900.0
167068,80402.0,3.0,2.0,1.0,10500.0,36.0,0.0,1.0,2.0,2021.0,38900.0
167077,80407.0,4.0,2.0,2.0,0.0,18.0,0.0,1.0,2.0,2021.0,38900.0
167084,80409.0,3.0,2.0,1.0,1500.0,4.0,0.0,1.0,2.0,2021.0,38900.0
167137,80432.0,4.0,2.0,2.0,0.0,1.0,0.0,1.0,1.0,2021.0,38900.0
167139,80434.0,3.0,2.0,1.0,19516.0,51.0,0.0,2.0,1.0,2021.0,38900.0
167199,80464.0,4.0,2.0,2.0,0.0,52.0,0.0,2.0,1.0,2021.0,38900.0
167216,80470.0,4.0,2.0,1.0,18000.0,52.0,0.0,1.0,2.0,2021.0,38900.0
167236,80478.0,3.0,2.0,1.0,14740.0,52.0,0.0,2.0,2.0,2021.0,38900.0
167273,80493.0,3.0,2.0,1.0,9000.0,48.0,0.0,1.0,2.0,2021.0,38900.0
167277,80495.0,3.0,2.0,1.0,14364.0,39.0,0.0,1.0,2.0,2021.0,38900.0
167287,80500.0,3.0,2.0,1.0,14000.0,8.0,15.0,1.0,1.0,2021.0,38900.0
167290,80501.0,4.0,2.0,1.0,12440.0,47.0,2.0,1.0,1.0,2021.0,38900.0
167291,80502.0,3.0,2.0,1.0,12720.0,52.0,0.0,1.0,2.0,2021.0,38900.0
167328,80516.0,4.0,2.0,2.0,0.0,15.0,0.0,2.0,2.0,2021.0,38900.0
167338,80520.0,3.0,2.0,2.0,0.0,43.0,0.0,1.0,2.0,2021.0,38900.0
167363,80532.0,3.0,2.0,2.0,0.0,52.0,0.0,2.0,1.0,2021.0,38900.0
167366,80535.0,3.0,2.0,2.0,0.0,48.0,11.0,1.0,1.0,2021.0,38900.0
167371,80537.0,3.0,2.0,2.0,0.0,52.0,0.0,2.0,1.0,2021.0,38900.0
167456,80583.0,3.0,2.0,2.0,0.0,56.0,0.0,1.0,1.0,2021.0,38900.0
167467,80587.0,4.0,2.0,2.0,0.0,1.0,11.0,9.0,2.0,2021.0,38900.0
167526,80614.0,4.0,2.0,1.0,15200.0,52.0,0.0,7.0,1.0,2021.0,38900.0
167532,80616.0,3.0,2.0,2.0,0.0,43.0,0.0,4.0,1.0,2021.0,38900.0
167541,80618.0,3.0,2.0,1.0,19256.0,48.0,0.0,1.0,2.0,2021.0,38900.0
167588,80641.0,3.0,2.0,1.0,20000.0,52.0,0.0,1.0,1.0,2021.0,38900.0
167611,80651.0,3.0,2.0,2.0,0.0,77.0,0.0,1.0,1.0,2021.0,38900.0
167621,80654.0,4.0,2.0,1.0,20250.0,18.0,0.0,1.0,2.0,2021.0,38900.0
167662,80680.0,3.0,2.0,1.0,1164.0,22.0,0.0,1.0,2.0,2021.0,38900.0
167687,80688.0,3.0,2.0,1.0,1605.0,39.0,0.0,1.0,2.0,2021.0,38900.0
167698,80695.0,4.0,2.0,2.0,0.0,16.0,0.0,1.0,2.0,2021.0,38900.0
167887,80772.0,3.0,2.0,2.0,0.0,12.0,0.0,1.0,2.0,2021.0,38900.0
168007,80810.0,3.0,2.0,2.0,0.0,12.0,6.0,1.0,2.0,2021.0,38900.0
168017,80813.0,3.0,2.0,2.0,0.0,61.0,0.0,3.0,2.0,2021.0,38900.0
168047,80826.0,3.0,2.0,1.0,9216.0,39.0,0.0,1.0,1.0,2021.0,38900.0
168136,80938.0,3.0,2.0,1.0,8000.0,56.0,0.0,1.0,1.0,2021.0,41420.0
168294,80995.0,3.0,2.0,1.0,31680.0,52.0,0.0,1.0,1.0,2021.0,41420.0
168326,81005.0,4.0,2.0,2.0,0.0,10.0,0.0,1.0,1.0,2021.0,41420.0
168424,81266.0,3.0,2.0,2.0,0.0,99.0,0.0,1.0,1.0,2021.0,0.0
168444,81278.0,3.0,2.0,1.0,18252.0,17.0,0.0,1.0,1.0,2021.0,0.0
168488,81305.0,3.0,2.0,2.0,0.0,8.0,0.0,1.0,2.0,2021.0,0.0
168497,81311.0,3.0,2.0,1.0,2400.0,56.0,0.0,1.0,1.0,2021.0,0.0
168524,81330.0,4.0,2.0,1.0,20900.0,52.0,0.0,1.0,2.0,2021.0,0.0
168533,81335.0,3.0,2.0,1.0,19000.0,56.0,0.0,3.0,1.0,2021.0,0.0
168580,81359.0,3.0,2.0,2.0,0.0,52.0,20.0,1.0,1.0,2021.0,0.0
168583,84340.0,3.0,2.0,2.0,0.0,2.0,0.0,1.0,2.0,2021.0,0.0
168695,84391.0,3.0,2.0,2.0,0.0,4.0,0.0,1.0,2.0,2021.0,0.0
168700,84392.0,3.0,2.0,2.0,0.0,4.0,0.0,3.0,2.0,2021.0,0.0
168712,84396.0,4.0,2.0,1.0,2400.0,26.0,2.0,1.0,1.0,2021.0,0.0
168750,88137.0,4.0,2.0,2.0,0.0,1.0,0.0,1.0,2.0,2021.0,0.0
168761,88145.0,3.0,2.0,2.0,0.0,99.0,0.0,1.0,2.0,2021.0,0.0
168826,88178.0,3.0,2.0,2.0,0.0,52.0,0.0,1.0,2.0,2021.0,0.0
168854,88187.0,4.0,2.0,1.0,20430.0,30.0,0.0,1.0,1.0,2021.0,0.0
168940,81061.0,3.0,2.0,1.0,1344.0,30.0,6.0,2.0,1.0,2021.0,12540.0
168960,81070.0,3.0,2.0,1.0,2400.0,52.0,0.0,1.0,2.0,2021.0,12540.0
169076,81113.0,4.0,2.0,1.0,2400.0,10.0,0.0,1.0,2.0,2021.0,12540.0
169113,81134.0,4.0,2.0,1.0,900.0,8.0,0.0,1.0,2.0,2021.0,12540.0
169150,81144.0,4.0,2.0,2.0,0.0,11.0,0.0,1.0,2.0,2021.0,12540.0
169176,81157.0,3.0,2.0,2.0,0.0,4.0,0.0,1.0,1.0,2021.0,12540.0
169197,81162.0,4.0,2.0,1.0,3600.0,16.0,0.0,1.0,2.0,2021.0,12540.0
169211,81168.0,4.0,2.0,1.0,6000.0,39.0,0.0,1.0,1.0,2021.0,12540.0
169215,81169.0,3.0,2.0,2.0,0.0,13.0,0.0,1.0,1.0,2021.0,12540.0
169339,81208.0,4.0,2.0,2.0,0.0,35.0,0.0,1.0,2.0,2021.0,17020.0
169359,81221.0,3.0,2.0,2.0,0.0,10.0,0.0,1.0,1.0,2021.0,17020.0
169371,81226.0,3.0,2.0,1.0,3718.0,8.0,13.0,1.0,2.0,2021.0,17020.0
169372,81227.0,3.0,2.0,2.0,0.0,12.0,13.0,3.0,2.0,2021.0,17020.0
169404,81242.0,3.0,2.0,1.0,5136.0,4.0,0.0,1.0,2.0,2021.0,17020.0
169421,81245.0,3.0,2.0,2.0,0.0,6.0,0.0,1.0,2.0,2021.0,17020.0
169485,81387.0,3.0,2.0,2.0,0.0,8.0,0.0,1.0,2.0,2021.0,23420.0
169507,81393.0,4.0,2.0,1.0,33000.0,52.0,0.0,1.0,1.0,2021.0,23420.0
169509,81394.0,3.0,2.0,2.0,0.0,30.0,0.0,1.0,1.0,2021.0,23420.0
169529,81402.0,3.0,2.0,2.0,0.0,34.0,0.0,4.0,2.0,2021.0,23420.0
169538,81408.0,4.0,2.0,1.0,444.0,52.0,0.0,4.0,1.0,2021.0,23420.0
169617,81442.0,3.0,2.0,2.0,0.0,13.0,0.0,1.0,1.0,2021.0,23420.0
169632,81453.0,4.0,2.0,2.0,0.0,1.0,0.0,2.0,2.0,2021.0,23420.0
169730,81504.0,3.0,2.0,1.0,6400.0,16.0,0.0,1.0,2.0,2021.0,23420.0
169733,81505.0,3.0,2.0,1.0,12000.0,26.0,0.0,1.0,2.0,2021.0,23420.0
169761,81516.0,4.0,2.0,2.0,0.0,8.0,0.0,2.0,2.0,2021.0,23420.0
169772,81519.0,3.0,2.0,2.0,0.0,8.0,0.0,1.0,2.0,2021.0,23420.0
169876,81550.0,3.0,2.0,2.0,0.0,56.0,0.0,1.0,1.0,2021.0,25260.0
169898,81562.0,3.0,2.0,2.0,0.0,16.0,0.0,1.0,2.0,2021.0,25260.0
169916,81569.0,3.0,2.0,2.0,0.0,52.0,0.0,2.0,1.0,2021.0,25260.0
169923,81571.0,3.0,2.0,2.0,0.0,26.0,0.0,2.0,1.0,2021.0,25260.0
169950,81580.0,3.0,2.0,2.0,0.0,8.0,0.0,1.0,2.0,2021.0,25260.0
169952,81581.0,3.0,2.0,1.0,4464.0,16.0,0.0,1.0,1.0,2021.0,25260.0
169967,81587.0,3.0,2.0,2.0,0.0,30.0,0.0,2.0,1.0,2021.0,25260.0
169996,81595.0,3.0,2.0,2.0,0.0,16.0,0.0,1.0,2.0,2021.0,31080.0
169999,81596.0,3.0,2.0,2.0,0.0,3.0,0.0,2.0,2.0,2021.0,31080.0
170027,81609.0,4.0,2.0,1.0,20000.0,47.0,0.0,1.0,2.0,2021.0,31080.0
170030,81611.0,3.0,2.0,1.0,16836.0,56.0,0.0,8.0,1.0,2021.0,31080.0
170039,81613.0,3.0,2.0,1.0,8000.0,65.0,0.0,1.0,2.0,2021.0,31080.0
170044,81614.0,4.0,2.0,1.0,10800.0,16.0,0.0,4.0,1.0,2021.0,31080.0
170047,81615.0,3.0,2.0,1.0,24856.0,10.0,0.0,1.0,1.0,2021.0,31080.0
170071,81625.0,3.0,2.0,2.0,0.0,3.0,0.0,1.0,1.0,2021.0,31080.0
170120,81645.0,3.0,2.0,2.0,0.0,6.0,0.0,1.0,1.0,2021.0,31080.0
170123,81647.0,3.0,2.0,1.0,58005.0,33.0,0.0,2.0,2.0,2021.0,31080.0
170126,81649.0,4.0,2.0,2.0,0.0,52.0,0.0,4.0,1.0,2021.0,31080.0
170149,81663.0,3.0,2.0,2.0,0.0,20.0,0.0,4.0,1.0,2021.0,31080.0
170215,81683.0,4.0,2.0,1.0,6760.0,52.0,0.0,1.0,2.0,2021.0,31080.0
170223,81687.0,3.0,2.0,2.0,0.0,56.0,0.0,1.0,2.0,2021.0,31080.0
170242,81693.0,3.0,2.0,2.0,0.0,16.0,0.0,1.0,1.0,2021.0,31080.0
170285,81711.0,3.0,2.0,1.0,15000.0,52.0,0.0,1.0,2.0,2021.0,31080.0
170300,81721.0,3.0,2.0,2.0,0.0,26.0,0.0,1.0,1.0,2021.0,31080.0
170326,81730.0,4.0,2.0,1.0,1485.0,47.0,0.0,4.0,1.0,2021.0,31080.0
170363,81744.0,3.0,2.0,2.0,0.0,35.0,0.0,4.0,1.0,2021.0,31080.0
170367,81746.0,4.0,2.0,1.0,20000.0,52.0,0.0,1.0,2.0,2021.0,31080.0
170402,81760.0,4.0,2.0,2.0,0.0,47.0,0.0,1.0,2.0,2021.0,31080.0
170424,81770.0,4.0,2.0,1.0,13500.0,35.0,0.0,1.0,1.0,2021.0,31080.0
170444,81780.0,4.0,2.0,1.0,18000.0,48.0,0.0,4.0,2.0,2021.0,31080.0
170478,81798.0,3.0,2.0,1.0,4082.0,52.0,0.0,1.0,2.0,2021.0,31080.0
170483,81801.0,3.0,2.0,1.0,10000.0,4.0,0.0,4.0,1.0,2021.0,31080.0
170491,81803.0,3.0,2.0,1.0,1690.0,56.0,0.0,1.0,2.0,2021.0,31080.0
170524,81824.0,3.0,2.0,1.0,2240.0,52.0,0.0,1.0,1.0,2021.0,31080.0
170632,81863.0,3.0,2.0,2.0,0.0,8.0,0.0,1.0,1.0,2021.0,31080.0
170644,81870.0,3.0,2.0,1.0,7800.0,30.0,0.0,1.0,2.0,2021.0,31080.0
170660,81878.0,3.0,2.0,1.0,28650.0,52.0,0.0,1.0,1.0,2021.0,31080.0
170718,81904.0,3.0,2.0,2.0,0.0,2.0,0.0,1.0,1.0,2021.0,31080.0
170724,81910.0,4.0,2.0,1.0,7200.0,9.0,0.0,1.0,2.0,2021.0,31080.0
170849,81955.0,3.0,2.0,2.0,0.0,48.0,0.0,4.0,1.0,2021.0,31080.0
170868,81962.0,3.0,2.0,2.0,0.0,35.0,0.0,1.0,1.0,2021.0,31080.0
170882,81968.0,3.0,2.0,1.0,23028.0,17.0,0.0,1.0,1.0,2021.0,31080.0
170906,81984.0,3.0,2.0,1.0,27300.0,4.0,0.0,1.0,2.0,2021.0,31080.0
170919,81991.0,3.0,2.0,1.0,2400.0,52.0,0.0,1.0,1.0,2021.0,31080.0
170943,82003.0,3.0,2.0,1.0,5940.0,16.0,0.0,1.0,1.0,2021.0,31080.0
170979,82013.0,3.0,2.0,1.0,16000.0,48.0,0.0,1.0,2.0,2021.0,31080.0
170993,82016.0,3.0,2.0,2.0,0.0,7.0,3.0,1.0,1.0,2021.0,31080.0
171019,82027.0,3.0,2.0,2.0,0.0,52.0,0.0,1.0,2.0,2021.0,31080.0
171049,82039.0,3.0,2.0,2.0,0.0,48.0,0.0,1.0,2.0,2021.0,31080.0
171069,82047.0,3.0,2.0,1.0,8200.0,52.0,0.0,2.0,2.0,2021.0,31080.0
171074,82048.0,3.0,2.0,2.0,0.0,4.0,0.0,1.0,1.0,2021.0,31080.0
171083,82052.0,3.0,2.0,2.0,0.0,8.0,0.0,4.0,2.0,2021.0,31080.0
171085,82053.0,4.0,2.0,1.0,20000.0,35.0,0.0,2.0,2.0,2021.0,31080.0
171093,82057.0,3.0,2.0,1.0,5000.0,8.0,0.0,1.0,1.0,2021.0,31080.0
171143,82072.0,4.0,2.0,1.0,22000.0,52.0,0.0,1.0,1.0,2021.0,31080.0
171165,82080.0,4.0,2.0,1.0,4200.0,52.0,0.0,1.0,2.0,2021.0,31080.0
171203,82093.0,3.0,2.0,1.0,5400.0,35.0,11.0,1.0,2.0,2021.0,31080.0
171208,82095.0,3.0,2.0,1.0,23400.0,24.0,0.0,1.0,2.0,2021.0,31080.0
171215,82098.0,3.0,2.0,2.0,0.0,26.0,0.0,2.0,2.0,2021.0,31080.0
171251,82117.0,3.0,2.0,1.0,15000.0,16.0,0.0,1.0,2.0,2021.0,31080.0
171264,82122.0,4.0,2.0,1.0,10000.0,2.0,0.0,1.0,1.0,2021.0,31080.0
171285,82132.0,4.0,2.0,2.0,0.0,56.0,0.0,1.0,1.0,2021.0,31080.0
171312,82140.0,3.0,2.0,2.0,0.0,3.0,0.0,1.0,1.0,2021.0,31080.0
171339,82150.0,4.0,2.0,1.0,20000.0,35.0,0.0,1.0,1.0,2021.0,31080.0
171341,82151.0,4.0,2.0,2.0,0.0,52.0,0.0,4.0,1.0,2021.0,31080.0
171364,82162.0,3.0,2.0,2.0,0.0,8.0,0.0,1.0,2.0,2021.0,31080.0
171406,82176.0,4.0,2.0,2.0,0.0,2.0,0.0,1.0,2.0,2021.0,31080.0
171411,82179.0,4.0,2.0,1.0,9000.0,2.0,0.0,1.0,1.0,2021.0,31080.0
171428,82184.0,3.0,2.0,1.0,11200.0,22.0,0.0,1.0,1.0,2021.0,31080.0
171440,82187.0,3.0,2.0,2.0,0.0,99.0,0.0,1.0,1.0,2021.0,31080.0
171455,82193.0,3.0,2.0,1.0,13500.0,48.0,0.0,2.0,1.0,2021.0,31080.0
171486,82202.0,4.0,2.0,1.0,11200.0,43.0,0.0,6.0,2.0,2021.0,31080.0
171591,82246.0,3.0,2.0,1.0,21000.0,34.0,12.0,1.0,1.0,2021.0,31080.0
